ANO,MÊS,LOCALIZAÇÃO,PRODUTO,PRODUÇÃO,REGIÃO
2014-01-01,MAI,TERRA,GÁS NATURAL,"315369,41971000005",NORDESTE
2014-01-01,MAR,TERRA,GÁS NATURAL,"344690,16070999997",NORDESTE
2014-01-01,NOV,TERRA,GÁS NATURAL,"308210,46111000003",NORDESTE
2014-01-01,OUT,TERRA,GÁS NATURAL,"308941,89056",NORDESTE
2014-01-01,SET,TERRA,GÁS NATURAL,"242480,58252",NORDESTE
2015-01-01,ABR,MAR,GÁS NATURAL,"280806,30717000004",NORDESTE
2015-01-01,AGO,MAR,GÁS NATURAL,"204277,6835",NORDESTE
2015-01-01,DEZ,MAR,GÁS NATURAL,"254658,67096999998",NORDESTE
2015-01-01,FEV,MAR,GÁS NATURAL,"261935,61002999998",NORDESTE
2015-01-01,JAN,MAR,GÁS NATURAL,"291196,20672",NORDESTE
2015-01-01,JUL,MAR,GÁS NATURAL,"204038,65782000002",NORDESTE
2015-01-01,JUN,MAR,GÁS NATURAL,"274827,17660999997",NORDESTE
2015-01-01,MAI,MAR,GÁS NATURAL,"278600,96786",NORDESTE
2015-01-01,MAR,MAR,GÁS NATURAL,"280462,67938",NORDESTE
2015-01-01,NOV,MAR,GÁS NATURAL,"260894,56196000002",NORDESTE
2015-01-01,OUT,MAR,GÁS NATURAL,"264701,46812",NORDESTE
2015-01-01,SET,MAR,GÁS NATURAL,"252191,54377",NORDESTE
2015-01-01,ABR,TERRA,GÁS NATURAL,"247211,81618",NORDESTE
2015-01-01,AGO,TERRA,GÁS NATURAL,"276777,75191",NORDESTE
2015-01-01,DEZ,TERRA,GÁS NATURAL,"287466,64963",NORDESTE
2015-01-01,FEV,TERRA,GÁS NATURAL,"268457,77501",NORDESTE
2015-01-01,JAN,TERRA,GÁS NATURAL,"295172,68006",NORDESTE
2015-01-01,JUL,TERRA,GÁS NATURAL,"263914,43739",NORDESTE
2015-01-01,JUN,TERRA,GÁS NATURAL,"270380,39641",NORDESTE
2015-01-01,MAI,TERRA,GÁS NATURAL,"224092,94843",NORDESTE
2015-01-01,MAR,TERRA,GÁS NATURAL,"299395,87497999996",NORDESTE
2015-01-01,NOV,TERRA,GÁS NATURAL,"252796,94111999997",NORDESTE
2015-01-01,OUT,TERRA,GÁS NATURAL,"294641,53278",NORDESTE
2015-01-01,SET,TERRA,GÁS NATURAL,"262594,63316",NORDESTE
2016-01-01,ABR,MAR,GÁS NATURAL,"268068,74832",NORDESTE
2016-01-01,AGO,MAR,GÁS NATURAL,"260572,41723999998",NORDESTE
2016-01-01,DEZ,MAR,GÁS NATURAL,"216737,8123",NORDESTE
2016-01-01,FEV,MAR,GÁS NATURAL,"264877,90975999995",NORDESTE
2016-01-01,JAN,MAR,GÁS NATURAL,"278814,20327",NORDESTE
2016-01-01,JUL,MAR,GÁS NATURAL,"232475,28048000002",NORDESTE
2016-01-01,JUN,MAR,GÁS NATURAL,"216621,35895999998",NORDESTE
2016-01-01,MAI,MAR,GÁS NATURAL,"236879,74789",NORDESTE
2016-01-01,MAR,MAR,GÁS NATURAL,"278877,31136",NORDESTE
2016-01-01,NOV,MAR,GÁS NATURAL,"223607,44949000003",NORDESTE
2016-01-01,OUT,MAR,GÁS NATURAL,"227999,29709",NORDESTE
2016-01-01,SET,MAR,GÁS NATURAL,"224641,74161",NORDESTE
2016-01-01,ABR,TERRA,GÁS NATURAL,"251889,55724",NORDESTE
2016-01-01,AGO,TERRA,GÁS NATURAL,"330230,67252",NORDESTE
2016-01-01,DEZ,TERRA,GÁS NATURAL,"291445,99472",NORDESTE
2016-01-01,FEV,TERRA,GÁS NATURAL,"235593,61222",NORDESTE
2016-01-01,JAN,TERRA,GÁS NATURAL,"281827,90785",NORDESTE
2016-01-01,JUL,TERRA,GÁS NATURAL,"348661,01271",NORDESTE
2016-01-01,JUN,TERRA,GÁS NATURAL,"277142,3391",NORDESTE
2016-01-01,MAI,TERRA,GÁS NATURAL,"269753,28292",NORDESTE
2016-01-01,MAR,TERRA,GÁS NATURAL,"233212,22496",NORDESTE
2016-01-01,NOV,TERRA,GÁS NATURAL,"350944,42682",NORDESTE
2016-01-01,OUT,TERRA,GÁS NATURAL,"363772,29113",NORDESTE
2016-01-01,SET,TERRA,GÁS NATURAL,"279590,88862000004",NORDESTE
2017-01-01,ABR,MAR,GÁS NATURAL,"222592,84079",NORDESTE
2017-01-01,AGO,MAR,GÁS NATURAL,"258106,28420999998",NORDESTE
2017-01-01,DEZ,MAR,GÁS NATURAL,"277669,34132999997",NORDESTE
2017-01-01,FEV,MAR,GÁS NATURAL,"194770,50621",NORDESTE
2017-01-01,JAN,MAR,GÁS NATURAL,"218452,82416999998",NORDESTE
2017-01-01,JUL,MAR,GÁS NATURAL,"256212,46335",NORDESTE
2017-01-01,JUN,MAR,GÁS NATURAL,"192368,06607",NORDESTE
2017-01-01,MAI,MAR,GÁS NATURAL,"226259,18800999998",NORDESTE
2017-01-01,MAR,MAR,GÁS NATURAL,"215359,71029999998",NORDESTE
2017-01-01,NOV,MAR,GÁS NATURAL,"257992,71529",NORDESTE
2017-01-01,OUT,MAR,GÁS NATURAL,"250546,40335",NORDESTE
2017-01-01,SET,MAR,GÁS NATURAL,"238697,86336",NORDESTE
2017-01-01,ABR,TERRA,GÁS NATURAL,"124251,27170000001",NORDESTE
2017-01-01,AGO,TERRA,GÁS NATURAL,"340873,44823",NORDESTE
2017-01-01,DEZ,TERRA,GÁS NATURAL,"345551,1409",NORDESTE
2017-01-01,FEV,TERRA,GÁS NATURAL,"152138,05991",NORDESTE
2017-01-01,JAN,TERRA,GÁS NATURAL,"228433,38423",NORDESTE
2017-01-01,JUL,TERRA,GÁS NATURAL,"356258,5742",NORDESTE
2017-01-01,JUN,TERRA,GÁS NATURAL,"239946,98208",NORDESTE
2017-01-01,MAI,TERRA,GÁS NATURAL,"130027,40608",NORDESTE
2017-01-01,MAR,TERRA,GÁS NATURAL,"126816,56010999999",NORDESTE
2017-01-01,NOV,TERRA,GÁS NATURAL,"339384,17218",NORDESTE
2017-01-01,OUT,TERRA,GÁS NATURAL,"354936,84249",NORDESTE
2017-01-01,SET,TERRA,GÁS NATURAL,"290318,94471",NORDESTE
2018-01-01,ABR,MAR,GÁS NATURAL,"196006,33851",NORDESTE
2018-01-01,AGO,MAR,GÁS NATURAL,"244084,14306",NORDESTE
2018-01-01,DEZ,MAR,GÁS NATURAL,"214032,90181",NORDESTE
2018-01-01,FEV,MAR,GÁS NATURAL,"214263,19328999997",NORDESTE
2018-01-01,JAN,MAR,GÁS NATURAL,"230616,74547999998",NORDESTE
2018-01-01,JUL,MAR,GÁS NATURAL,"247386,34735",NORDESTE
2018-01-01,JUN,MAR,GÁS NATURAL,"234654,06101",NORDESTE
2018-01-01,MAI,MAR,GÁS NATURAL,"245928,33077",NORDESTE
2018-01-01,MAR,MAR,GÁS NATURAL,"226676,62612",NORDESTE
2018-01-01,NOV,MAR,GÁS NATURAL,"240332,51229",NORDESTE
2018-01-01,OUT,MAR,GÁS NATURAL,"247599,70973",NORDESTE
2018-01-01,SET,MAR,GÁS NATURAL,"242005,86423999997",NORDESTE
2018-01-01,ABR,TERRA,GÁS NATURAL,"130263,97556",NORDESTE
2018-01-01,AGO,TERRA,GÁS NATURAL,"353526,41434",NORDESTE
2018-01-01,DEZ,TERRA,GÁS NATURAL,"118010,33387999999",NORDESTE
2018-01-01,FEV,TERRA,GÁS NATURAL,"114355,14878",NORDESTE
2018-01-01,JAN,TERRA,GÁS NATURAL,"307735,10825",NORDESTE
2018-01-01,JUL,TERRA,GÁS NATURAL,"356219,64542",NORDESTE
2018-01-01,JUN,TERRA,GÁS NATURAL,"288057,84557",NORDESTE
2018-01-01,MAI,TERRA,GÁS NATURAL,"116404,21867999999",NORDESTE
2018-01-01,MAR,TERRA,GÁS NATURAL,"119095,6388",NORDESTE
2018-01-01,NOV,TERRA,GÁS NATURAL,"188576,28011",NORDESTE
2018-01-01,OUT,TERRA,GÁS NATURAL,"329483,08539",NORDESTE
2018-01-01,SET,TERRA,GÁS NATURAL,"344453,21622",NORDESTE
2019-01-01,ABR,MAR,GÁS NATURAL,"156960,89535",NORDESTE
2019-01-01,AGO,MAR,GÁS NATURAL,"190077,93561",NORDESTE
2019-01-01,DEZ,MAR,GÁS NATURAL,"193138,08992",NORDESTE
2019-01-01,FEV,MAR,GÁS NATURAL,"188849,46817",NORDESTE
2019-01-01,JAN,MAR,GÁS NATURAL,"158856,644",NORDESTE
2019-01-01,JUL,MAR,GÁS NATURAL,"143250,57051",NORDESTE
2019-01-01,JUN,MAR,GÁS NATURAL,"117736,41488",NORDESTE
2019-01-01,MAI,MAR,GÁS NATURAL,"188617,04541",NORDESTE
2019-01-01,MAR,MAR,GÁS NATURAL,"161284,63945999998",NORDESTE
2019-01-01,NOV,MAR,GÁS NATURAL,"187711,23187000002",NORDESTE
2019-01-01,OUT,MAR,GÁS NATURAL,"212797,58301",NORDESTE
2019-01-01,SET,MAR,GÁS NATURAL,"206422,17349999998",NORDESTE
2019-01-01,ABR,TERRA,GÁS NATURAL,"110708,58591",NORDESTE
2019-01-01,AGO,TERRA,GÁS NATURAL,"301309,52472",NORDESTE
2019-01-01,DEZ,TERRA,GÁS NATURAL,"330777,34064999997",NORDESTE
2019-01-01,FEV,TERRA,GÁS NATURAL,"113158,82149999999",NORDESTE
2019-01-01,JAN,TERRA,GÁS NATURAL,"164396,35397",NORDESTE
2019-01-01,JUL,TERRA,GÁS NATURAL,"277856,74971",NORDESTE
2019-01-01,JUN,TERRA,GÁS NATURAL,"167887,34736",NORDESTE
2019-01-01,MAI,TERRA,GÁS NATURAL,"111790,64523",NORDESTE
2019-01-01,MAR,TERRA,GÁS NATURAL,"119832,33084000001",NORDESTE
2019-01-01,NOV,TERRA,GÁS NATURAL,"337842,42024999997",NORDESTE
2019-01-01,OUT,TERRA,GÁS NATURAL,"337946,97980000003",NORDESTE
2019-01-01,SET,TERRA,GÁS NATURAL,"321891,35289",NORDESTE
2020-01-01,ABR,MAR,GÁS NATURAL,"15095,758039999999",NORDESTE
2020-01-01,AGO,MAR,GÁS NATURAL,"90411,55086",NORDESTE
2020-01-01,DEZ,MAR,GÁS NATURAL,"125970,06798",NORDESTE
2020-01-01,FEV,MAR,GÁS NATURAL,"126772,75861",NORDESTE
2020-01-01,JAN,MAR,GÁS NATURAL,"163473,79774",NORDESTE
2020-01-01,JUL,MAR,GÁS NATURAL,"85383,50446",NORDESTE
2020-01-01,JUN,MAR,GÁS NATURAL,"94804,10557",NORDESTE
2020-01-01,MAI,MAR,GÁS NATURAL,"28361,19401",NORDESTE
2020-01-01,MAR,MAR,GÁS NATURAL,"64458,43843",NORDESTE
2020-01-01,NOV,MAR,GÁS NATURAL,"122901,36947",NORDESTE
2020-01-01,OUT,MAR,GÁS NATURAL,"119712,94575",NORDESTE
2020-01-01,SET,MAR,GÁS NATURAL,"116356,82294",NORDESTE
2020-01-01,ABR,TERRA,GÁS NATURAL,"92931,76693",NORDESTE
2020-01-01,AGO,TERRA,GÁS NATURAL,"167636,11681",NORDESTE
2020-01-01,DEZ,TERRA,GÁS NATURAL,"318265,74403",NORDESTE
2020-01-01,FEV,TERRA,GÁS NATURAL,"243611,01114",NORDESTE
2020-01-01,JAN,TERRA,GÁS NATURAL,"353339,73309",NORDESTE
2020-01-01,JUL,TERRA,GÁS NATURAL,"167557,42351",NORDESTE
2020-01-01,JUN,TERRA,GÁS NATURAL,"154612,92423",NORDESTE
2020-01-01,MAI,TERRA,GÁS NATURAL,"100765,05219",NORDESTE
2020-01-01,MAR,TERRA,GÁS NATURAL,"115165,34288",NORDESTE
2020-01-01,NOV,TERRA,GÁS NATURAL,"305034,38368",NORDESTE
2020-01-01,OUT,TERRA,GÁS NATURAL,"313739,87932",NORDESTE
2020-01-01,SET,TERRA,GÁS NATURAL,"161239,14419000002",NORDESTE
2021-01-01,ABR,MAR,GÁS NATURAL,"103856,50288",NORDESTE
2021-01-01,AGO,MAR,GÁS NATURAL,"104706,12277",NORDESTE
2021-01-01,DEZ,MAR,GÁS NATURAL,"87205,19525",NORDESTE
2021-01-01,FEV,MAR,GÁS NATURAL,"90094,99865000001",NORDESTE
2021-01-01,JAN,MAR,GÁS NATURAL,"117288,67786",NORDESTE
2021-01-01,JUL,MAR,GÁS NATURAL,"107827,99521",NORDESTE
2021-01-01,JUN,MAR,GÁS NATURAL,"117867,9429",NORDESTE
2021-01-01,MAI,MAR,GÁS NATURAL,"122558,37755",NORDESTE
2021-01-01,MAR,MAR,GÁS NATURAL,"122953,81994",NORDESTE
2021-01-01,NOV,MAR,GÁS NATURAL,"110940,65448999999",NORDESTE
2021-01-01,OUT,MAR,GÁS NATURAL,"108726,12064",NORDESTE
2021-01-01,SET,MAR,GÁS NATURAL,"90906,37226",NORDESTE
2021-01-01,ABR,TERRA,GÁS NATURAL,"125434,84964999999",NORDESTE
2021-01-01,AGO,TERRA,GÁS NATURAL,"349553,92056",NORDESTE
2021-01-01,DEZ,TERRA,GÁS NATURAL,"207367,29541000002",NORDESTE
2021-01-01,FEV,TERRA,GÁS NATURAL,"240573,38953000001",NORDESTE
2021-01-01,JAN,TERRA,GÁS NATURAL,"352130,92464",NORDESTE
2021-01-01,JUL,TERRA,GÁS NATURAL,"331085,40139",NORDESTE
2021-01-01,JUN,TERRA,GÁS NATURAL,"312148,58703",NORDESTE
2021-01-01,MAI,TERRA,GÁS NATURAL,"280265,98527",NORDESTE
2021-01-01,MAR,TERRA,GÁS NATURAL,"99605,04362",NORDESTE
2021-01-01,NOV,TERRA,GÁS NATURAL,"319259,6687",NORDESTE
2021-01-01,OUT,TERRA,GÁS NATURAL,"347413,46116",NORDESTE
2021-01-01,SET,TERRA,GÁS NATURAL,"339565,51541",NORDESTE
2022-01-01,ABR,MAR,GÁS NATURAL,"97928,05831",NORDESTE
2022-01-01,AGO,MAR,GÁS NATURAL,"86678,4417",NORDESTE
2022-01-01,DEZ,MAR,GÁS NATURAL,"71332,20957",NORDESTE
2022-01-01,FEV,MAR,GÁS NATURAL,"91092,99756",NORDESTE
2022-01-01,JAN,MAR,GÁS NATURAL,"109529,3686",NORDESTE
2022-01-01,JUL,MAR,GÁS NATURAL,"98397,98827",NORDESTE
2022-01-01,JUN,MAR,GÁS NATURAL,"83203,55734",NORDESTE
2022-01-01,MAI,MAR,GÁS NATURAL,"101900,61583",NORDESTE
2022-01-01,MAR,MAR,GÁS NATURAL,"97261,77641",NORDESTE
2022-01-01,NOV,MAR,GÁS NATURAL,"60333,53528",NORDESTE
2022-01-01,OUT,MAR,GÁS NATURAL,"68681,84214000001",NORDESTE
2022-01-01,SET,MAR,GÁS NATURAL,"59353,921650000004",NORDESTE
2022-01-01,ABR,TERRA,GÁS NATURAL,"114673,99875999999",NORDESTE
2022-01-01,AGO,TERRA,GÁS NATURAL,"258743,43440000003",NORDESTE
2022-01-01,DEZ,TERRA,GÁS NATURAL,"249903,50101",NORDESTE
2022-01-01,FEV,TERRA,GÁS NATURAL,"94385,1702",NORDESTE
2022-01-01,JAN,TERRA,GÁS NATURAL,"101983,67402",NORDESTE
2022-01-01,JUL,TERRA,GÁS NATURAL,"224457,24341",NORDESTE
2022-01-01,JUN,TERRA,GÁS NATURAL,"313985,81372",NORDESTE
2022-01-01,MAI,TERRA,GÁS NATURAL,"116331,74277000001",NORDESTE
2022-01-01,MAR,TERRA,GÁS NATURAL,"110010,15993",NORDESTE
2022-01-01,NOV,TERRA,GÁS NATURAL,"218503,75103",NORDESTE
2022-01-01,OUT,TERRA,GÁS NATURAL,"236881,52476",NORDESTE
2022-01-01,SET,TERRA,GÁS NATURAL,"271525,91474",NORDESTE
2023-01-01,ABR,MAR,GÁS NATURAL,"68494,357",NORDESTE
2023-01-01,AGO,MAR,GÁS NATURAL,"58845,412000000004",NORDESTE
2023-01-01,FEV,MAR,GÁS NATURAL,"57565,564999999995",NORDESTE
2023-01-01,JAN,MAR,GÁS NATURAL,"48944,327999999994",NORDESTE
2023-01-01,JUL,MAR,GÁS NATURAL,"61906,174",NORDESTE
2023-01-01,JUN,MAR,GÁS NATURAL,"63301,668999999994",NORDESTE
2023-01-01,MAI,MAR,GÁS NATURAL,"79587,598",NORDESTE
2023-01-01,MAR,MAR,GÁS NATURAL,"71357,77",NORDESTE
2023-01-01,SET,MAR,GÁS NATURAL,"21659,836",NORDESTE
2023-01-01,ABR,TERRA,GÁS NATURAL,"201866,938",NORDESTE
2023-01-01,AGO,TERRA,GÁS NATURAL,"227252,136",NORDESTE
2023-01-01,FEV,TERRA,GÁS NATURAL,"111007,245",NORDESTE
2023-01-01,JAN,TERRA,GÁS NATURAL,"203970,67",NORDESTE
2023-01-01,JUL,TERRA,GÁS NATURAL,"242946,40399999998",NORDESTE
2023-01-01,JUN,TERRA,GÁS NATURAL,"312663,54099999997",NORDESTE
2023-01-01,MAI,TERRA,GÁS NATURAL,"143425,41499999998",NORDESTE
2023-01-01,MAR,TERRA,GÁS NATURAL,"131106,85700000002",NORDESTE
2023-01-01,SET,TERRA,GÁS NATURAL,"202947,655",NORDESTE
1997-01-01,ABR,MAR,GÁS NATURAL,"53883,0",SERGIPE
1997-01-01,AGO,MAR,GÁS NATURAL,"55382,0",SERGIPE
1997-01-01,DEZ,MAR,GÁS NATURAL,"58647,0",SERGIPE
1997-01-01,FEV,MAR,GÁS NATURAL,"56233,0",SERGIPE
1997-01-01,JAN,MAR,GÁS NATURAL,"52113,0",SERGIPE
1997-01-01,JUL,MAR,GÁS NATURAL,"60103,0",SERGIPE
1997-01-01,JUN,MAR,GÁS NATURAL,"58893,0",SERGIPE
1997-01-01,MAI,MAR,GÁS NATURAL,"53694,0",SERGIPE
1997-01-01,MAR,MAR,GÁS NATURAL,"54736,0",SERGIPE
1997-01-01,NOV,MAR,GÁS NATURAL,"52803,0",SERGIPE
1997-01-01,OUT,MAR,GÁS NATURAL,"57270,0",SERGIPE
1997-01-01,SET,MAR,GÁS NATURAL,"57066,0",SERGIPE
1997-01-01,ABR,TERRA,GÁS NATURAL,"5756,0",SERGIPE
1997-01-01,AGO,TERRA,GÁS NATURAL,"5449,0",SERGIPE
1997-01-01,DEZ,TERRA,GÁS NATURAL,"6853,0",SERGIPE
1997-01-01,FEV,TERRA,GÁS NATURAL,"5122,0",SERGIPE
1997-01-01,JAN,TERRA,GÁS NATURAL,"6775,0",SERGIPE
1997-01-01,JUL,TERRA,GÁS NATURAL,"6210,0",SERGIPE
1997-01-01,JUN,TERRA,GÁS NATURAL,"6238,0",SERGIPE
1997-01-01,MAI,TERRA,GÁS NATURAL,"5709,0",SERGIPE
1997-01-01,MAR,TERRA,GÁS NATURAL,"5873,0",SERGIPE
1997-01-01,NOV,TERRA,GÁS NATURAL,"5359,0",SERGIPE
1997-01-01,OUT,TERRA,GÁS NATURAL,"5310,0",SERGIPE
1997-01-01,SET,TERRA,GÁS NATURAL,"5344,0",SERGIPE
1998-01-01,ABR,MAR,GÁS NATURAL,"61945,0",SERGIPE
1998-01-01,AGO,MAR,GÁS NATURAL,"57333,0",SERGIPE
1998-01-01,DEZ,MAR,GÁS NATURAL,"61359,0",SERGIPE
1998-01-01,FEV,MAR,GÁS NATURAL,"56021,0",SERGIPE
1998-01-01,JAN,MAR,GÁS NATURAL,"62680,0",SERGIPE
1998-01-01,JUL,MAR,GÁS NATURAL,"59957,0",SERGIPE
1998-01-01,JUN,MAR,GÁS NATURAL,"67484,0",SERGIPE
1998-01-01,MAI,MAR,GÁS NATURAL,"63476,0",SERGIPE
1998-01-01,MAR,MAR,GÁS NATURAL,"65150,0",SERGIPE
1998-01-01,NOV,MAR,GÁS NATURAL,"63510,0",SERGIPE
1998-01-01,OUT,MAR,GÁS NATURAL,"63480,0",SERGIPE
1998-01-01,SET,MAR,GÁS NATURAL,"59982,0",SERGIPE
1998-01-01,ABR,TERRA,GÁS NATURAL,"5085,0",SERGIPE
1998-01-01,AGO,TERRA,GÁS NATURAL,"5340,0",SERGIPE
1998-01-01,DEZ,TERRA,GÁS NATURAL,"5593,0",SERGIPE
1998-01-01,FEV,TERRA,GÁS NATURAL,"5063,0",SERGIPE
1998-01-01,JAN,TERRA,GÁS NATURAL,"6526,0",SERGIPE
1998-01-01,JUL,TERRA,GÁS NATURAL,"5233,0",SERGIPE
1998-01-01,JUN,TERRA,GÁS NATURAL,"5167,0",SERGIPE
1998-01-01,MAI,TERRA,GÁS NATURAL,"5220,0",SERGIPE
1998-01-01,MAR,TERRA,GÁS NATURAL,"5056,0",SERGIPE
1998-01-01,NOV,TERRA,GÁS NATURAL,"5322,0",SERGIPE
1998-01-01,OUT,TERRA,GÁS NATURAL,"5741,0",SERGIPE
1998-01-01,SET,TERRA,GÁS NATURAL,"5350,0",SERGIPE
1999-01-01,ABR,MAR,GÁS NATURAL,"64790,0",SERGIPE
1999-01-01,AGO,MAR,GÁS NATURAL,"69177,0",SERGIPE
1999-01-01,DEZ,MAR,GÁS NATURAL,"71585,0",SERGIPE
1999-01-01,FEV,MAR,GÁS NATURAL,"54493,9",SERGIPE
1999-01-01,JAN,MAR,GÁS NATURAL,"65024,88",SERGIPE
1999-01-01,JUL,MAR,GÁS NATURAL,"66356,0",SERGIPE
1999-01-01,JUN,MAR,GÁS NATURAL,"69871,0",SERGIPE
1999-01-01,MAI,MAR,GÁS NATURAL,"65348,0",SERGIPE
1999-01-01,MAR,MAR,GÁS NATURAL,"66119,51",SERGIPE
1999-01-01,NOV,MAR,GÁS NATURAL,"71313,0",SERGIPE
1999-01-01,OUT,MAR,GÁS NATURAL,"74065,0",SERGIPE
1999-01-01,SET,MAR,GÁS NATURAL,"68212,0",SERGIPE
1999-01-01,ABR,TERRA,GÁS NATURAL,"4669,2803",SERGIPE
1999-01-01,AGO,TERRA,GÁS NATURAL,"5174,0272",SERGIPE
1999-01-01,DEZ,TERRA,GÁS NATURAL,"4772,8925",SERGIPE
1999-01-01,FEV,TERRA,GÁS NATURAL,"4923,635",SERGIPE
1999-01-01,JAN,TERRA,GÁS NATURAL,"5713,33",SERGIPE
1999-01-01,JUL,TERRA,GÁS NATURAL,"4976,7369",SERGIPE
1999-01-01,JUN,TERRA,GÁS NATURAL,"4623,2819",SERGIPE
1999-01-01,MAI,TERRA,GÁS NATURAL,"4870,8159",SERGIPE
1999-01-01,MAR,TERRA,GÁS NATURAL,"5089,6204",SERGIPE
1999-01-01,NOV,TERRA,GÁS NATURAL,"4722,52",SERGIPE
1999-01-01,OUT,TERRA,GÁS NATURAL,"4441,621",SERGIPE
1999-01-01,SET,TERRA,GÁS NATURAL,"5703,4493",SERGIPE
2000-01-01,ABR,MAR,GÁS NATURAL,"64916,969",SERGIPE
2000-01-01,AGO,MAR,GÁS NATURAL,"75782,958",SERGIPE
2000-01-01,DEZ,MAR,GÁS NATURAL,"65847,855",SERGIPE
2000-01-01,FEV,MAR,GÁS NATURAL,"65669,469",SERGIPE
2000-01-01,JAN,MAR,GÁS NATURAL,"73438,746",SERGIPE
2000-01-01,JUL,MAR,GÁS NATURAL,"73016,556",SERGIPE
2000-01-01,JUN,MAR,GÁS NATURAL,"68471,623",SERGIPE
2000-01-01,MAI,MAR,GÁS NATURAL,"68218,231",SERGIPE
2000-01-01,MAR,MAR,GÁS NATURAL,"64070,379",SERGIPE
2000-01-01,NOV,MAR,GÁS NATURAL,"55113,15",SERGIPE
2000-01-01,OUT,MAR,GÁS NATURAL,"67276,324",SERGIPE
2000-01-01,SET,MAR,GÁS NATURAL,"73156,375",SERGIPE
2000-01-01,ABR,TERRA,GÁS NATURAL,"5012,0033",SERGIPE
2000-01-01,AGO,TERRA,GÁS NATURAL,"4657,2265",SERGIPE
2000-01-01,DEZ,TERRA,GÁS NATURAL,"4692,4049",SERGIPE
2000-01-01,FEV,TERRA,GÁS NATURAL,"4656,7501",SERGIPE
2000-01-01,JAN,TERRA,GÁS NATURAL,"4448,1724",SERGIPE
2000-01-01,JUL,TERRA,GÁS NATURAL,"5102,2895",SERGIPE
2000-01-01,JUN,TERRA,GÁS NATURAL,"5362,2948",SERGIPE
2000-01-01,MAI,TERRA,GÁS NATURAL,"5224,2452",SERGIPE
2000-01-01,MAR,TERRA,GÁS NATURAL,"5228,3978",SERGIPE
2000-01-01,NOV,TERRA,GÁS NATURAL,"4662,6288",SERGIPE
2000-01-01,OUT,TERRA,GÁS NATURAL,"4848,6393",SERGIPE
2000-01-01,SET,TERRA,GÁS NATURAL,"4693,3733",SERGIPE
2001-01-01,ABR,MAR,GÁS NATURAL,"58806,0",SERGIPE
2001-01-01,AGO,MAR,GÁS NATURAL,"64172,0",SERGIPE
2001-01-01,DEZ,MAR,GÁS NATURAL,"65237,0",SERGIPE
2001-01-01,FEV,MAR,GÁS NATURAL,"60492,0",SERGIPE
2001-01-01,JAN,MAR,GÁS NATURAL,"67984,0",SERGIPE
2001-01-01,JUL,MAR,GÁS NATURAL,"64107,0",SERGIPE
2001-01-01,JUN,MAR,GÁS NATURAL,"60946,0",SERGIPE
2001-01-01,MAI,MAR,GÁS NATURAL,"64313,0",SERGIPE
2001-01-01,MAR,MAR,GÁS NATURAL,"66268,0",SERGIPE
2001-01-01,NOV,MAR,GÁS NATURAL,"64290,0",SERGIPE
2001-01-01,OUT,MAR,GÁS NATURAL,"63245,0",SERGIPE
2001-01-01,SET,MAR,GÁS NATURAL,"52672,0",SERGIPE
2001-01-01,ABR,TERRA,GÁS NATURAL,"4869,0",SERGIPE
2001-01-01,AGO,TERRA,GÁS NATURAL,"5178,0",SERGIPE
2001-01-01,DEZ,TERRA,GÁS NATURAL,"5102,0",SERGIPE
2001-01-01,FEV,TERRA,GÁS NATURAL,"4165,0",SERGIPE
2001-01-01,JAN,TERRA,GÁS NATURAL,"4663,0",SERGIPE
2001-01-01,JUL,TERRA,GÁS NATURAL,"5038,0",SERGIPE
2001-01-01,JUN,TERRA,GÁS NATURAL,"5136,0",SERGIPE
2001-01-01,MAI,TERRA,GÁS NATURAL,"5172,0",SERGIPE
2001-01-01,MAR,TERRA,GÁS NATURAL,"4805,0",SERGIPE
2001-01-01,NOV,TERRA,GÁS NATURAL,"4932,0",SERGIPE
2001-01-01,OUT,TERRA,GÁS NATURAL,"5142,0",SERGIPE
2001-01-01,SET,TERRA,GÁS NATURAL,"5128,0",SERGIPE
2002-01-01,ABR,MAR,GÁS NATURAL,"62535,0",SERGIPE
2002-01-01,AGO,MAR,GÁS NATURAL,"60278,0",SERGIPE
2002-01-01,DEZ,MAR,GÁS NATURAL,"58960,0",SERGIPE
2002-01-01,FEV,MAR,GÁS NATURAL,"59764,0",SERGIPE
2002-01-01,JAN,MAR,GÁS NATURAL,"68077,0",SERGIPE
2002-01-01,JUL,MAR,GÁS NATURAL,"63786,0",SERGIPE
2002-01-01,JUN,MAR,GÁS NATURAL,"61818,0",SERGIPE
2002-01-01,MAI,MAR,GÁS NATURAL,"63551,0",SERGIPE
2002-01-01,MAR,MAR,GÁS NATURAL,"65480,0",SERGIPE
2002-01-01,NOV,MAR,GÁS NATURAL,"61898,0",SERGIPE
2002-01-01,OUT,MAR,GÁS NATURAL,"57865,0",SERGIPE
2002-01-01,SET,MAR,GÁS NATURAL,"57879,0",SERGIPE
2002-01-01,ABR,TERRA,GÁS NATURAL,"4856,0",SERGIPE
2002-01-01,AGO,TERRA,GÁS NATURAL,"5053,0",SERGIPE
2002-01-01,DEZ,TERRA,GÁS NATURAL,"5320,0",SERGIPE
2002-01-01,FEV,TERRA,GÁS NATURAL,"4382,0",SERGIPE
2002-01-01,JAN,TERRA,GÁS NATURAL,"5057,0",SERGIPE
2002-01-01,JUL,TERRA,GÁS NATURAL,"5083,0",SERGIPE
